Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B Cyclist,North Strand Rd S/B,North Strand Rd S/B Cyclist IN,North Strand Rd S/B Cyclist OUT,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
24/02/2025 14:00,,,,25,12,13,47,20,27,,,,0,0,0,26,26,0,13,13,0,111,68,43,0,,,,,,,51,3,48
24/02/2025 15:00,,,,18,8,10,38,13,25,,,,0,0,0,41,41,0,10,10,0,109,72,37,0,,,,,,,53,3,50
24/02/2025 16:00,,,,37,12,25,57,13,44,,,,0,0,0,42,42,0,9,9,0,216,146,70,0,,,,,,,111,0,111
24/02/2025 17:00,,,,82,17,65,122,15,107,,,,0,0,0,28,28,0,25,25,0,404,289,115,0,,,,,,,220,0,220
24/02/2025 18:00,,,,78,23,55,121,26,95,,,,0,0,0,22,22,0,16,16,0,296,210,86,0,,,,,,,157,0,157
24/02/2025 19:00,,,,31,9,22,60,23,37,,,,0,0,0,15,15,0,12,12,0,198,133,65,0,,,,,,,95,0,95
24/02/2025 20:00,,,,15,7,8,17,6,11,,,,0,0,0,6,6,0,6,6,0,93,63,30,0,,,,,,,88,0,88
24/02/2025 21:00,,,,7,3,4,10,2,8,,,,0,0,0,7,7,0,0,0,0,71,40,31,0,,,,,,,64,0,64
24/02/2025 22:00,,,,0,0,0,2,0,2,,,,0,0,0,4,4,0,6,6,0,48,32,16,0,,,,,,,38,0,38
24/02/2025 23:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,13,9,4,0,,,,,,,21,0,21
25/02/2025 00:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,11,8,3,0,,,,,,,9,0,9
25/02/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,3,2,0,,,,,,,1,0,1
25/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,,,,,,4,0,4
25/02/2025 03:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,4,2,2,0,,,,,,,1,0,1
25/02/2025 04:00,,,,2,2,0,3,2,1,,,,0,0,0,0,0,0,0,0,0,7,1,6,0,,,,,,,2,0,2
25/02/2025 05:00,,,,6,2,4,6,0,6,,,,0,0,0,6,6,0,7,7,0,30,4,26,0,,,,,,,1,0,1
25/02/2025 06:00,,,,27,24,3,35,27,8,,,,0,0,0,13,13,0,6,6,0,118,19,99,0,,,,,,,11,0,11
25/02/2025 07:00,,,,65,52,13,83,66,17,,,,0,0,0,11,11,0,27,27,0,352,68,284,0,,,,,,,20,0,20
25/02/2025 08:00,,,,95,80,15,153,130,23,,,,0,0,0,48,48,0,94,94,0,745,95,650,0,,,,,,,44,0,44
25/02/2025 09:00,,,,41,28,13,61,47,14,,,,0,0,0,18,18,0,20,20,0,283,48,235,0,,,,,,,37,1,36
25/02/2025 10:00,,,,46,21,25,63,22,41,,,,0,0,0,13,13,0,8,8,0,80,20,60,0,,,,,,,31,0,31
25/02/2025 11:00,,,,50,24,26,73,35,38,,,,0,0,0,13,13,0,16,16,0,72,19,53,0,,,,,,,27,0,27
25/02/2025 12:00,,,,60,32,28,86,47,39,,,,0,0,0,17,17,0,16,16,0,97,38,59,0,,,,,,,68,0,68
25/02/2025 13:00,,,,52,27,25,67,32,35,,,,0,0,0,8,8,0,6,6,0,97,48,49,0,,,,,,,70,0,70
25/02/2025 14:00,,,,32,18,14,50,23,27,,,,0,0,0,17,17,0,10,10,0,125,69,56,0,,,,,,,76,0,76
25/02/2025 15:00,,,,42,18,24,67,24,43,,,,0,0,0,40,40,0,16,16,0,123,80,43,0,,,,,,,46,0,46
25/02/2025 16:00,,,,55,17,38,73,19,54,,,,0,0,0,40,40,0,32,32,0,232,162,70,0,,,,,,,111,0,111
25/02/2025 17:00,,,,87,16,71,149,25,124,,,,0,0,0,33,33,0,26,26,0,479,361,118,0,,,,,,,248,1,247
25/02/2025 18:00,,,,88,22,66,132,28,104,,,,0,0,0,44,44,0,18,18,0,313,231,82,0,,,,,,,151,1,150
25/02/2025 19:00,,,,35,10,25,48,12,36,,,,0,0,0,23,23,0,22,22,0,189,129,60,0,,,,,,,113,0,113
25/02/2025 20:00,,,,33,13,20,39,14,25,,,,0,0,0,10,10,0,9,9,0,116,84,32,0,,,,,,,99,0,99
25/02/2025 21:00,,,,9,4,5,25,7,18,,,,0,0,0,18,18,0,4,4,0,72,51,21,0,,,,,,,55,0,55
25/02/2025 22:00,,,,6,2,4,13,2,11,,,,0,0,0,8,8,0,3,3,0,48,33,15,0,,,,,,,50,0,50
25/02/2025 23:00,,,,0,0,0,5,0,5,,,,0,0,0,3,3,0,0,0,0,23,18,5,0,,,,,,,29,0,29
26/02/2025 00:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,2,2,0,9,5,4,0,,,,,,,12,0,12
26/02/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,,,,,,3,0,3
26/02/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,,,,,,4,0,4
26/02/2025 03:00,,,,1,1,0,4,2,2,,,,0,0,0,0,0,0,0,0,0,5,2,3,0,,,,,,,1,0,1
26/02/2025 04:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,8,1,7,0,,,,,,,2,0,2
26/02/2025 05:00,,,,2,1,1,6,3,3,,,,0,0,0,6,6,0,5,5,0,32,6,26,0,,,,,,,4,0,4
26/02/2025 06:00,,,,20,16,4,30,22,8,,,,0,0,0,15,15,0,3,3,0,115,23,92,0,,,,,,,13,0,13
26/02/2025 07:00,,,,59,46,13,77,63,14,,,,0,0,0,18,18,0,21,21,0,343,62,281,0,,,,,,,22,1,21
26/02/2025 08:00,,,,85,68,17,142,119,23,,,,0,0,0,55,55,0,98,98,0,712,81,631,0,,,,,,,46,0,46
26/02/2025 09:00,,,,35,20,15,57,37,20,,,,0,0,0,15,15,0,20,20,0,213,32,181,0,,,,,,,33,0,33
26/02/2025 10:00,,,,36,18,18,43,17,26,,,,0,0,0,12,12,0,11,11,0,82,18,64,0,,,,,,,36,0,36
26/02/2025 11:00,,,,22,13,9,30,15,15,,,,0,0,0,11,11,0,3,3,0,73,28,45,0,,,,,,,30,1,29
26/02/2025 12:00,,,,20,10,10,35,20,15,,,,0,0,0,12,12,0,14,14,0,92,42,50,0,,,,,,,52,0,52
26/02/2025 13:00,,,,27,12,15,40,16,24,,,,0,0,0,20,20,0,12,12,0,107,54,53,0,,,,,,,60,1,59
26/02/2025 14:00,,,,19,10,9,23,5,18,,,,0,0,0,14,14,0,21,21,0,110,59,51,0,,,,,,,58,0,58
26/02/2025 15:00,,,,19,6,13,36,7,29,,,,0,0,0,41,41,0,15,15,0,134,80,54,0,,,,,,,64,0,64
26/02/2025 16:00,,,,22,4,18,53,14,39,,,,0,0,0,22,22,0,23,23,0,236,159,77,0,,,,,,,131,1,130
26/02/2025 17:00,,,,57,12,45,94,10,84,,,,0,0,0,41,41,0,27,27,0,448,342,106,0,,,,,,,158,3,155
26/02/2025 18:00,,,,61,8,53,100,17,83,,,,0,0,0,31,31,0,9,9,0,315,230,85,0,,,,,,,125,0,125
26/02/2025 19:00,,,,28,8,20,49,13,36,,,,0,0,0,18,18,0,16,16,0,166,103,63,0,,,,,,,67,0,67
26/02/2025 20:00,,,,17,7,10,29,11,18,,,,0,0,0,8,8,0,7,7,0,100,72,28,0,,,,,,,64,0,64
26/02/2025 21:00,,,,13,5,8,16,4,12,,,,0,0,0,11,11,0,3,3,0,82,55,27,0,,,,,,,60,0,60
26/02/2025 22:00,,,,7,1,6,13,3,10,,,,0,0,0,6,6,0,3,3,0,64,49,15,0,,,,,,,46,1,45
26/02/2025 23:00,,,,2,0,2,7,2,5,,,,0,0,0,0,0,0,1,1,0,33,25,8,0,,,,,,,16,0,16
27/02/2025 00:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,2,2,0,12,11,1,0,,,,,,,8,0,8
27/02/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,,,,,,2,0,2
27/02/2025 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,,,,,,5,0,5
27/02/2025 03:00,,,,1,1,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,4,1,3,0,,,,,,,1,0,1
27/02/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,2,4,0,,,,,,,3,0,3
27/02/2025 05:00,,,,4,3,1,5,3,2,,,,0,0,0,6,6,0,5,5,0,29,6,23,0,,,,,,,2,0,2
27/02/2025 06:00,,,,24,15,9,29,20,9,,,,0,0,0,15,15,0,6,6,0,118,22,96,0,,,,,,,10,0,10
27/02/2025 07:00,,,,71,54,17,102,80,22,,,,0,0,0,14,14,0,22,22,0,265,42,223,0,,,,,,,26,1,25
27/02/2025 08:00,,,,85,69,16,143,119,24,,,,0,0,0,39,39,0,85,85,0,646,86,560,0,,,,,,,47,0,47
27/02/2025 09:00,,,,40,22,18,61,35,26,,,,0,0,0,18,18,0,15,15,0,235,43,192,0,,,,,,,31,0,31
27/02/2025 10:00,,,,52,28,24,63,39,24,,,,0,0,0,10,10,0,5,5,0,106,29,77,0,,,,,,,24,0,24
27/02/2025 11:00,,,,65,30,35,73,38,35,,,,0,0,0,17,17,0,11,11,0,73,20,53,0,,,,,,,26,0,26
27/02/2025 12:00,,,,57,28,29,92,46,46,,,,0,0,0,16,16,0,18,18,0,99,31,68,0,,,,,,,41,0,41
27/02/2025 13:00,,,,54,26,28,77,33,44,,,,0,0,0,13,13,0,8,8,0,129,65,64,0,,,,,,,53,0,53
27/02/2025 14:00,,,,52,24,28,59,29,30,,,,0,0,0,19,19,0,17,17,0,117,60,57,0,,,,,,,54,0,54
27/02/2025 15:00,,,,47,20,27,67,26,41,,,,0,0,0,29,29,0,15,15,0,159,99,60,0,,,,,,,77,1,76
27/02/2025 16:00,,,,54,20,34,86,23,63,,,,0,0,0,31,31,0,26,26,0,245,159,86,0,,,,,,,110,1,109
27/02/2025 17:00,,,,101,25,76,153,35,118,,,,0,0,0,40,40,0,35,35,0,398,282,116,0,,,,,,,157,1,156
27/02/2025 18:00,,,,94,35,59,135,43,92,,,,0,0,0,28,28,0,11,11,0,344,231,113,0,,,,,,,163,1,162
27/02/2025 19:00,,,,43,12,31,67,15,52,,,,0,0,0,16,16,0,7,7,0,202,138,64,0,,,,,,,122,0,122
27/02/2025 20:00,,,,15,5,10,24,12,12,,,,0,0,0,9,9,0,11,11,0,129,75,54,0,,,,,,,84,0,84
27/02/2025 21:00,,,,15,5,10,29,8,21,,,,0,0,0,7,7,0,9,9,0,98,60,38,0,,,,,,,69,0,69
27/02/2025 22:00,,,,7,3,4,18,4,14,,,,0,0,0,9,9,0,2,2,0,69,55,14,0,,,,,,,48,0,48
27/02/2025 23:00,,,,3,2,1,6,0,6,,,,0,0,0,2,2,0,2,2,0,44,33,11,0,,,,,,,38,0,38
28/02/2025 00:00,,,,0,0,0,4,1,3,,,,0,0,0,2,2,0,0,0,0,22,14,8,0,,,,,,,19,0,19
28/02/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,7,4,3,0,,,,,,,7,0,7
28/02/2025 02:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,4,4,0,0,,,,,,,5,0,5
28/02/2025 03:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,1,0,1,0,,,,,,,2,0,2
28/02/2025 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,7,0,7,0,,,,,,,1,0,1
28/02/2025 05:00,,,,1,0,1,2,0,2,,,,0,0,0,5,5,0,7,7,0,24,3,21,0,,,,,,,1,0,1
28/02/2025 06:00,,,,17,13,4,23,16,7,,,,0,0,0,14,14,0,4,4,0,98,18,80,0,,,,,,,6,0,6
28/02/2025 07:00,,,,44,34,10,58,42,16,,,,0,0,0,16,16,0,22,22,0,207,52,155,0,,,,,,,20,1,19
28/02/2025 08:00,,,,41,31,10,78,64,14,,,,0,0,0,42,42,0,80,80,0,355,51,304,0,,,,,,,41,0,41
28/02/2025 09:00,,,,40,25,15,67,47,20,,,,0,0,0,12,12,0,16,16,0,197,33,164,0,,,,,,,45,0,45
28/02/2025 10:00,,,,38,14,24,57,26,31,,,,0,0,0,13,13,0,12,12,0,72,18,54,0,,,,,,,31,0,31
28/02/2025 11:00,,,,72,31,41,88,40,48,,,,0,0,0,12,12,0,13,13,0,83,24,59,0,,,,,,,33,0,33
28/02/2025 12:00,,,,64,28,36,96,42,54,,,,0,0,0,16,16,0,11,11,0,111,47,64,0,,,,,,,73,0,73
28/02/2025 13:00,,,,64,26,38,99,48,51,,,,0,0,0,28,28,0,27,27,0,142,70,72,0,,,,,,,66,0,66
28/02/2025 14:00,,,,47,25,22,62,28,34,,,,0,0,0,19,19,0,14,14,0,147,77,70,0,,,,,,,66,0,66
28/02/2025 15:00,,,,48,22,26,82,30,52,,,,0,0,0,24,24,0,15,15,0,152,91,61,0,,,,,,,66,0,66
28/02/2025 16:00,,,,41,13,28,87,32,55,,,,0,0,0,31,31,0,25,25,0,187,125,62,0,,,,,,,102,1,101
28/02/2025 17:00,,,,63,18,45,96,28,68,,,,0,0,0,31,31,0,27,27,0,278,183,95,0,,,,,,,141,1,140
28/02/2025 18:00,,,,44,10,34,80,25,55,,,,0,0,0,18,18,0,14,14,0,219,144,75,0,,,,,,,95,0,95
28/02/2025 19:00,,,,18,7,11,47,16,31,,,,0,0,0,11,11,0,14,14,0,138,77,61,0,,,,,,,83,0,83
28/02/2025 20:00,,,,10,8,2,24,13,11,,,,0,0,0,14,14,0,4,4,0,107,65,42,0,,,,,,,47,0,47
28/02/2025 21:00,,,,1,0,1,16,5,11,,,,0,0,0,6,6,0,4,4,0,76,39,37,0,,,,,,,49,0,49
28/02/2025 22:00,,,,6,2,4,14,4,10,,,,0,0,0,6,6,0,2,2,0,74,43,31,0,,,,,,,30,0,30
28/02/2025 23:00,,,,1,1,0,8,0,8,,,,0,0,0,0,0,0,1,1,0,44,28,16,0,,,,,,,33,1,32
01/03/2025 00:00,,,,0,0,0,4,2,2,,,,0,0,0,2,2,0,0,0,0,34,21,13,0,,,,,,,22,0,22
01/03/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,2,2,0,0,0,0,15,11,4,0,,,,,,,5,0,5
01/03/2025 02:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,16,10,6,0,,,,,,,10,0,10
01/03/2025 03:00,,,,1,0,1,5,1,4,,,,0,0,0,0,0,0,0,0,0,6,3,3,0,,,,,,,14,0,14
01/03/2025 04:00,,,,1,1,0,3,2,1,,,,0,0,0,1,1,0,0,0,0,2,1,1,0,,,,,,,4,0,4
01/03/2025 05:00,,,,4,3,1,3,2,1,,,,0,0,0,5,5,0,2,2,0,11,4,7,0,,,,,,,2,0,2
01/03/2025 06:00,,,,2,0,2,7,2,5,,,,0,0,0,2,2,0,1,1,0,27,7,20,0,,,,,,,3,0,3
01/03/2025 07:00,,,,35,12,23,41,14,27,,,,0,0,0,6,6,0,6,6,0,44,18,26,0,,,,,,,17,0,17
01/03/2025 08:00,,,,56,30,26,65,34,31,,,,0,0,0,7,7,0,5,5,0,52,9,43,0,,,,,,,15,0,15
01/03/2025 09:00,,,,101,41,60,126,44,82,,,,0,0,0,14,14,0,7,7,0,74,26,48,0,,,,,,,21,0,21
01/03/2025 10:00,,,,111,67,44,122,64,58,,,,0,0,0,16,16,0,18,18,0,84,33,51,0,,,,,,,29,0,29
01/03/2025 11:00,,,,123,68,55,182,95,87,,,,0,0,0,15,15,0,13,13,0,87,34,53,0,,,,,,,47,0,47
01/03/2025 12:00,,,,111,64,47,156,80,76,,,,0,0,0,17,17,0,19,19,0,111,42,69,0,,,,,,,73,0,73
01/03/2025 13:00,,,,101,54,47,137,76,61,,,,0,0,0,18,18,0,18,18,0,96,46,50,0,,,,,,,73,2,71
01/03/2025 14:00,,,,82,39,43,123,56,67,,,,0,0,0,8,8,0,11,11,0,105,39,66,0,,,,,,,73,1,72
01/03/2025 15:00,,,,65,25,40,101,51,50,,,,0,0,0,11,11,0,7,7,0,99,46,53,0,,,,,,,56,0,56
01/03/2025 16:00,,,,53,31,22,87,50,37,,,,0,0,0,9,9,0,6,6,0,83,46,37,0,,,,,,,54,0,54
01/03/2025 17:00,,,,40,19,21,73,42,31,,,,0,0,0,14,14,0,9,9,0,102,54,48,0,,,,,,,54,0,54
01/03/2025 18:00,,,,27,16,11,58,35,23,,,,0,0,0,19,19,0,7,7,0,90,38,52,0,,,,,,,83,0,83
01/03/2025 19:00,,,,12,5,7,30,15,15,,,,0,0,0,9,9,0,14,14,0,88,42,46,0,,,,,,,51,0,51
01/03/2025 20:00,,,,6,3,3,25,15,10,,,,0,0,0,7,7,0,3,3,0,63,37,26,0,,,,,,,56,0,56
01/03/2025 21:00,,,,4,1,3,13,4,9,,,,0,0,0,4,4,0,4,4,0,54,27,27,0,,,,,,,34,1,33
01/03/2025 22:00,,,,2,1,1,8,2,6,,,,0,0,0,1,1,0,5,5,0,50,27,23,0,,,,,,,25,0,25
01/03/2025 23:00,,,,2,1,1,11,4,7,,,,0,0,0,2,2,0,3,3,0,31,18,13,0,,,,,,,25,0,25
02/03/2025 00:00,,,,2,1,1,5,3,2,,,,0,0,0,1,1,0,0,0,0,18,12,6,0,,,,,,,23,0,23
02/03/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,20,17,3,0,,,,,,,8,0,8
02/03/2025 02:00,,,,1,0,1,1,0,1,,,,0,0,0,0,0,0,0,0,0,9,7,2,0,,,,,,,7,0,7
02/03/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,3,2,0,,,,,,,13,0,13
02/03/2025 04:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,4,1,3,0,,,,,,,11,0,11
02/03/2025 05:00,,,,3,0,3,4,2,2,,,,0,0,0,0,0,0,1,1,0,8,3,5,0,,,,,,,4,0,4
02/03/2025 06:00,,,,6,4,2,6,2,4,,,,0,0,0,3,3,0,1,1,0,21,5,16,0,,,,,,,5,0,5
02/03/2025 07:00,,,,23,10,13,45,20,25,,,,0,0,0,6,6,0,4,4,0,37,14,23,0,,,,,,,13,0,13
02/03/2025 08:00,,,,86,36,50,98,42,56,,,,0,0,0,4,4,0,5,5,0,38,15,23,0,,,,,,,13,0,13
02/03/2025 09:00,,,,105,38,67,109,44,65,,,,0,0,0,17,17,0,15,15,0,77,30,47,0,,,,,,,16,0,16
02/03/2025 10:00,,,,149,76,73,188,76,112,,,,0,0,0,15,15,0,9,9,0,85,22,63,0,,,,,,,32,1,31
02/03/2025 11:00,,,,165,81,84,183,96,87,,,,0,0,0,25,25,0,28,28,0,90,36,54,0,,,,,,,38,1,37
02/03/2025 12:00,,,,114,63,51,176,90,86,,,,0,0,0,15,15,0,15,15,0,91,28,63,0,,,,,,,46,0,46
02/03/2025 13:00,,,,106,42,64,164,70,94,,,,0,0,0,22,22,0,17,17,0,105,54,51,0,,,,,,,49,2,47
02/03/2025 14:00,,,,116,59,57,136,74,62,,,,0,0,0,19,19,0,8,8,0,110,48,62,0,,,,,,,63,0,63
02/03/2025 15:00,,,,66,26,40,97,47,50,,,,0,0,0,10,10,0,14,14,0,79,37,42,0,,,,,,,46,0,46
02/03/2025 16:00,,,,65,31,34,104,42,62,,,,0,0,0,11,11,0,11,11,0,82,46,36,0,,,,,,,59,1,58
02/03/2025 17:00,,,,32,20,12,62,37,25,,,,0,0,0,6,6,0,6,6,0,96,53,43,0,,,,,,,73,0,73
02/03/2025 18:00,,,,26,12,14,33,19,14,,,,0,0,0,5,5,0,8,8,0,77,39,38,0,,,,,,,62,0,62
02/03/2025 19:00,,,,14,10,4,35,17,18,,,,0,0,0,6,6,0,8,8,0,79,41,38,0,,,,,,,53,2,51
02/03/2025 20:00,,,,1,0,1,19,9,10,,,,0,0,0,7,7,0,4,4,0,68,42,26,0,,,,,,,43,0,43
02/03/2025 21:00,,,,4,3,1,21,13,8,,,,0,0,0,4,4,0,4,4,0,64,38,26,0,,,,,,,24,0,24
02/03/2025 22:00,,,,9,6,3,11,6,5,,,,0,0,0,1,1,0,2,2,0,32,17,15,0,,,,,,,34,0,34
02/03/2025 23:00,,,,1,1,0,7,1,6,,,,0,0,0,2,2,0,0,0,0,10,9,1,0,,,,,,,19,0,19
03/03/2025 00:00,,,,2,0,2,7,2,5,,,,0,0,0,0,0,0,1,1,0,9,4,5,0,,,,,,,13,0,13
03/03/2025 01:00,,,,1,1,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,1,1,0,0,,,,,,,0,0,0
03/03/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,1,2,0,,,,,,,1,0,1
03/03/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,4,2,2,0,,,,,,,1,0,1
03/03/2025 04:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,6,2,4,0,,,,,,,4,0,4
03/03/2025 05:00,,,,4,2,2,5,1,4,,,,0,0,0,5,5,0,3,3,0,34,7,27,0,,,,,,,5,0,5
03/03/2025 06:00,,,,22,17,5,26,22,4,,,,0,0,0,16,16,0,4,4,0,129,24,105,0,,,,,,,9,0,9
03/03/2025 07:00,,,,65,52,13,88,72,16,,,,0,0,0,14,14,0,28,28,0,266,65,201,0,,,,,,,25,0,25
03/03/2025 08:00,,,,86,73,13,130,111,19,,,,0,0,0,56,56,0,97,97,0,543,81,462,0,,,,,,,44,0,44
03/03/2025 09:00,,,,46,31,15,63,41,22,,,,0,0,0,16,16,0,15,15,0,206,38,168,0,,,,,,,31,0,31
03/03/2025 10:00,,,,57,29,28,56,25,31,,,,0,0,0,20,20,0,12,12,0,77,15,62,0,,,,,,,29,1,28
03/03/2025 11:00,,,,37,15,22,51,15,36,,,,0,0,0,15,15,0,14,14,0,56,18,38,0,,,,,,,20,0,20
03/03/2025 12:00,,,,48,24,24,70,26,44,,,,0,0,0,13,13,0,13,13,0,95,37,58,0,,,,,,,51,0,51
03/03/2025 13:00,,,,56,26,30,75,38,37,,,,0,0,0,13,13,0,12,12,0,125,59,66,0,,,,,,,63,0,63
03/03/2025 14:00,,,,43,21,22,52,22,30,,,,0,0,0,23,23,0,14,14,0,121,69,52,0,,,,,,,60,1,59
03/03/2025 15:00,,,,50,18,32,69,25,44,,,,0,0,0,56,56,0,23,23,0,145,94,51,0,,,,,,,65,0,65
03/03/2025 16:00,,,,47,18,29,88,26,62,,,,0,0,0,40,40,0,28,28,0,225,144,81,0,,,,,,,127,0,127
03/03/2025 17:00,,,,100,26,74,142,29,113,,,,0,0,0,43,43,0,22,22,0,408,306,102,0,,,,,,,227,4,223
03/03/2025 18:00,,,,84,19,65,130,30,100,,,,0,0,0,26,26,0,23,23,0,286,186,100,0,,,,,,,135,0,135
03/03/2025 19:00,,,,39,17,22,60,23,37,,,,0,0,0,19,19,0,13,13,0,151,100,51,0,,,,,,,104,0,104
03/03/2025 20:00,,,,16,8,8,38,19,19,,,,0,0,0,9,9,0,8,8,0,116,71,45,0,,,,,,,71,0,71
03/03/2025 21:00,,,,8,2,6,20,6,14,,,,0,0,0,5,5,0,6,6,0,75,43,32,0,,,,,,,57,1,56
03/03/2025 22:00,,,,5,2,3,13,2,11,,,,0,0,0,10,10,0,2,2,0,53,40,13,0,,,,,,,34,0,34
03/03/2025 23:00,,,,4,2,2,5,1,4,,,,0,0,0,3,3,0,1,1,0,18,13,5,0,,,,,,,30,0,30
04/03/2025 00:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,13,12,1,0,0,0,0,,,,14,0,14
04/03/2025 01:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,,,,1,0,1
04/03/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,,9,1,8
04/03/2025 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,,,,4,0,4
